Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Category
142000.0,13755.0,175.0,6058.0,308.0,-6184.5,4
55313.0,14949.0,34.0,2064.0,235.0,-5058.0,0
20605.0,8391.6,98.0,1163.0,163.0,-3469.7,4
9383.8,7877.6,79.0,585.0,130.0,-2784.8,0
274000.0,24024.0,52.0,9012.0,544.0,-12611.0,0
35670.0,9896.9,122.0,1692.0,208.0,-4342.2,4
9546.7,8273.0,27.0,555.0,137.0,-2848.6,4
2262.8,4207.3,21.0,165.0,55.0,-1082.3,2
48780.0,9900.5,37.0,2534.0,199.0,-4062.2,0
18711.0,10308.0,122.0,939.0,203.0,-6896.4,0
13390.0,6379.1,17.0,805.0,95.0,-1612.3,2
1965.2,4460.6,4.0,165.0,62.0,-1028.0,3
9815.1,7890.6,16.0,620.0,124.0,-2404.8,4
38044.0,9435.1,41.0,2055.0,179.0,-3777.4,5
13167.0,6760.9,14.0,805.0,96.0,-1535.5,2
136000.0,17097.0,111.0,5538.0,449.0,-5450.7,4
33669.0,10346.0,86.0,1923.0,175.0,-3451.7,4
161000.0,18115.0,96.0,6289.0,388.0,-10201.0,3
1443.6,3993.4,43.0,133.0,52.0,-998.48,2
410000.0,22172.0,381.0,13966.0,547.0,-14424.0,0
52037.0,13868.0,55.0,2335.0,287.0,-5911.6,5
26217.0,9972.9,26.0,1415.0,174.0,-3357.9,4
141000.0,14560.0,50.0,5843.0,316.0,-4479.2,3
70734.0,11889.0,115.0,3374.0,247.0,-4887.3,2
113000.0,17304.0,38.0,4619.0,321.0,-5902.1,5
12085.0,6606.0,8.0,764.0,105.0,-1806.6,2
37890.0,9537.5,50.0,1929.0,179.0,-4731.5,0
10503.0,6862.2,15.0,688.0,110.0,-3270.6,3
60203.0,15107.0,147.0,2609.0,306.0,-6475.7,3
53.788999999999994,2379.1,6.0,5.0,32.0,-539.36,1
142000.0,14538.0,44.0,5844.0,315.0,-5480.2,3
341000.0,19313.0,103.0,11562.0,463.0,-10198.0,4
12651.0,7628.5,19.0,732.0,133.0,-3142.7,0
21802.0,8029.9,38.0,1207.0,143.0,-4473.3,0
33160.0,10002.0,86.0,1921.0,175.0,-3459.4,4
51.376000000000005,2579.6,7.0,6.0,33.0,-483.99,2
10286.0,9338.4,98.0,491.0,131.0,-2340.9,4
7566.4,5725.7,76.0,457.0,104.0,-1872.3,2
82661.0,14113.0,46.0,3803.0,353.0,-7633.4,0
26832.0,9096.0,33.0,1365.0,157.0,-2042.0,3
516000.0,23186.0,152.0,18068.0,539.0,-11535.0,4
4145.0,5239.4,19.0,291.0,89.0,-1260.7,1
13770.0,6454.6,19.0,805.0,97.0,-1534.6,4
62530.0,13348.0,120.0,2672.0,238.0,-4601.3,5
1383.0,4373.1,15.0,103.0,52.0,-802.81,5
9488.4,7928.5,29.0,516.0,101.0,-1229.1,4
92082.0,12935.0,61.0,3885.0,253.0,-5470.3,3
68410.0,11932.0,144.0,3374.0,248.0,-4944.4,4
4042.4,5689.3,15.0,205.0,85.0,-2240.0,3
181000.0,13733.0,301.0,7096.0,368.0,-8642.6,0
486000.0,23833.0,142.0,15333.0,526.0,-11843.0,0
7496.2,7969.4,13.0,454.0,112.0,-1240.0,3
2984.0,4829.4,46.0,223.0,66.0,-1295.2,4
27543.0,11006.0,57.0,1470.0,213.0,-3983.2,5
7627.7,5702.0,76.0,457.0,104.0,-1890.5,2
39779.0,12135.0,44.0,1877.0,217.0,-3426.8,0
183000.0,15438.0,68.0,7087.0,367.0,-8788.5,0
118000.0,16094.0,62.0,4427.0,270.0,-4709.1,3
49956.0,13745.0,41.0,2197.0,261.0,-6364.1,0
11132.0,5812.4,26.0,765.0,102.0,-1959.5,5
52927.0,13657.0,55.0,2335.0,287.0,-5903.3,5
50727.0,12190.0,37.0,2463.0,234.0,-5249.7,2
133000.0,16719.0,71.0,5328.0,348.0,-6722.5,0
325000.0,21183.0,322.0,10984.0,481.0,-13759.0,0
30191.0,9474.6,127.0,1746.0,171.0,-3359.7,5
294000.0,21265.0,105.0,10114.0,516.0,-14708.0,0
4000.9,6842.2,72.0,248.0,100.0,-2268.4,4
38392.0,8937.6,15.0,1885.0,196.0,-2370.9,3
133000.0,15378.0,98.0,5537.0,449.0,-7190.2,2
7226.9,6791.9,162.0,486.0,110.0,-1350.8,4
10127.0,9939.5,36.0,588.0,153.0,-2651.0,2
143000.0,13855.0,161.0,6057.0,309.0,-6159.4,3
75886.0,13316.0,46.0,3211.0,263.0,-5453.3,4
10096.0,9664.0,38.0,588.0,155.0,-2440.9,2
79417.0,14695.0,69.0,3465.0,320.0,-7133.3,5
51.361999999999995,2514.7,5.0,4.0,33.0,-575.3,2
32731.0,9781.0,35.0,1630.0,180.0,-6607.0,0
10168.0,9120.1,32.0,587.0,154.0,-2288.1,2
6903.1,7145.4,16.0,394.0,118.0,-2220.9,5
171000.0,14897.0,107.0,6746.0,404.0,-4258.2,3
394000.0,20999.0,104.0,12346.0,469.0,-13253.0,0
11927.0,6733.9,20.0,766.0,104.0,-1691.2,4
3038.7,4659.7,38.0,248.0,70.0,-1193.8,2
7565.3,5634.2,76.0,456.0,105.0,-1857.6,2
39140.0,9395.5,15.0,1886.0,196.0,-3550.8,3
251000.0,20169.0,48.0,8861.0,403.0,-5164.6,0
92221.0,12432.0,64.0,3886.0,254.0,-4921.0,4
2787.5,5028.9,24.0,223.0,66.0,-1161.9,3
39284.0,12533.0,46.0,1581.0,233.0,-294.56,2
46361.0,12736.0,55.0,2062.0,273.0,-5838.1,5
10158.0,7661.6,23.0,620.0,123.0,-2456.9,4
17150.0,8663.5,83.0,844.0,143.0,-2778.8,3
60158.0,13599.0,64.0,2822.0,222.0,-2221.6,4
25144.0,8150.0,24.0,1360.0,170.0,-4452.0,0
59737.0,10661.0,139.0,2459.0,186.0,-5169.8,0
5244.2,6208.4,25.0,343.0,84.0,-1550.8,1
48737.0,11171.0,175.0,2324.0,234.0,-5984.4,0
37934.0,10532.0,117.0,1751.0,204.0,-4231.3,3
4199.8,5726.2,122.0,319.0,88.0,-1479.4,2
52645.0,11156.0,53.0,2192.0,223.0,-3840.2,4
80515.0,14927.0,94.0,3382.0,356.0,-8933.0,0
8679.9,7351.3,73.0,516.0,108.0,-1884.5,5
140000.0,13828.0,40.0,5845.0,314.0,926.98,4
12851.0,7730.7,15.0,806.0,131.0,-2818.2,4
1457.3,3802.9,42.0,132.0,53.0,-1004.0,2
38795.0,10907.0,41.0,1996.0,197.0,-3870.2,4
7375.0,5975.3,52.0,545.0,92.0,-1660.1,2
39602.0,11008.0,28.0,2117.0,193.0,-3886.5,4
51505.0,14588.0,46.0,2463.0,233.0,-4641.7,3
14205.0,9688.6,23.0,728.0,147.0,-2742.8,4
1392.7,3978.6,28.0,134.0,51.0,-818.75,4
4467.8,5706.8,22.0,292.0,88.0,-661.08,4
207000.0,18281.0,281.0,6634.0,349.0,-8588.5,0
141000.0,13875.0,33.0,5845.0,315.0,-5240.1,3
16688.0,9577.3,86.0,972.0,171.0,-3827.8,3
51832.0,9500.9,30.0,2600.0,187.0,-3191.1,3
14970.0,7402.9,70.0,970.0,131.0,-2727.0,0
14396.0,7581.5,101.0,808.0,121.0,-2294.5,3
48759.0,14188.0,48.0,2001.0,270.0,-6320.4,0
48346.0,14985.0,53.0,2002.0,336.0,-4621.4,0
463000.0,24364.0,46.0,15505.0,483.0,-11201.0,3
83656.0,12827.0,30.0,3449.0,219.0,-2988.6,3
26558.0,9200.6,103.0,1403.0,159.0,-2984.3,4
37761.0,9200.9,42.0,2053.0,180.0,-3824.2,5
59852.0,11991.0,30.0,2755.0,246.0,-6619.4,3
2176.4,3840.9,21.0,166.0,54.0,-1133.6,1
27020.0,9778.1,29.0,1414.0,173.0,-3334.4,3
27447.0,9350.5,102.0,1403.0,157.0,-2926.1,3
94140.0,13216.0,155.0,3457.0,233.0,-9388.3,0
31614.0,11647.0,50.0,1528.0,219.0,-5146.3,0
4602.5,8354.2,26.0,272.0,131.0,-2677.7,4
51352.0,8913.9,29.0,2600.0,189.0,-2851.9,2
9498.7,8333.2,96.0,491.0,129.0,-2866.2,2
50166.0,12485.0,150.0,2394.0,249.0,-6550.8,0
3928.9,5058.2,8.0,341.0,71.0,-1269.5,4
16865.0,8328.9,77.0,843.0,143.0,-2651.8,3
34312.0,9971.0,133.0,1692.0,208.0,-4492.2,4
118000.0,15470.0,50.0,4425.0,270.0,-3450.7,2
164000.0,16318.0,72.0,6743.0,351.0,-7423.0,2
18551.0,11717.0,38.0,518.0,144.0,-3089.8,1
219000.0,19376.0,77.0,5963.0,383.0,-6709.1,0
1569.3,4576.2,12.0,134.0,68.0,-1420.8,0
40716.0,10828.0,45.0,1753.0,181.0,-3437.0,0
7648.2,5853.7,71.0,456.0,103.0,-1876.7,2
26616.0,9791.2,33.0,1416.0,173.0,-3346.4,4
17204.0,8816.9,77.0,844.0,142.0,-2698.5,3
412000.0,20394.0,53.0,14126.0,474.0,-8139.9,2
9245.4,8248.4,17.0,482.0,119.0,-2599.4,0
2749.4,4841.5,51.0,224.0,68.0,-1315.9,2
2478.7,5133.1,8.0,167.0,77.0,-1802.3,0
8697.8,6981.8,21.0,522.0,119.0,-2917.7,0
36860.0,10854.0,107.0,1752.0,204.0,-4066.5,3
50217.0,10544.0,126.0,2119.0,191.0,-4026.1,0
4016.3,7303.2,69.0,250.0,100.0,-2334.2,4
163000.0,16756.0,78.0,6743.0,353.0,-7507.1,2
73150.0,13228.0,69.0,3135.0,277.0,-8417.7,0
468000.0,24408.0,47.0,15505.0,484.0,-12900.0,4
4550.7,5015.7,25.0,293.0,88.0,-1469.8,2
27536.0,9847.1,35.0,1522.0,195.0,-3010.5,4
10628.0,8774.2,80.0,588.0,138.0,-2774.0,3
51767.0,11726.0,29.0,2677.0,216.0,-3499.6,3
14247.0,7432.8,87.0,808.0,121.0,-2295.6,4
4260.0,5155.9,9.0,317.0,78.0,-1378.8,2
49082.0,13518.0,38.0,2059.0,223.0,-2690.8,3
26957.0,8826.2,38.0,1365.0,156.0,-2369.3,4
9038.0,7691.2,67.0,517.0,107.0,-1859.3,4
2201.2,4001.6,21.0,165.0,53.0,-1148.3,2
116000.0,16028.0,51.0,4427.0,270.0,-5740.7,3
206000.0,18128.0,142.0,6079.0,384.0,-7679.1,0
1525.4,3928.2,31.0,99.0,40.0,-587.75,2
39696.0,10246.0,236.0,2119.0,190.0,-5506.3,0
4720.3,5683.6,22.0,343.0,85.0,-259.89,1
31196.0,9916.2,82.0,1923.0,176.0,-3337.8,4
13432.0,8485.4,10.0,729.0,148.0,-2838.8,3
13263.0,6528.5,18.0,804.0,96.0,-1611.5,2
92746.0,13621.0,71.0,3886.0,254.0,-6701.4,3
228000.0,19802.0,111.0,8349.0,538.0,-8740.8,3
4755.0,7283.4,12.0,205.0,85.0,-2650.0,1
1329.3,3297.9,12.0,101.0,41.0,-618.74,5
186000.0,16748.0,175.0,5975.0,378.0,-7233.4,0
142000.0,14479.0,54.0,5844.0,315.0,-5919.9,3
4939.2,5661.0,19.0,342.0,84.0,-1159.1,1
56355.0,12249.0,51.0,2821.0,224.0,-2281.6,5
38266.0,10266.0,34.0,2117.0,194.0,-4345.8,3
6719.2,7585.6,11.0,396.0,119.0,-1220.0,5
36065.0,11482.0,34.0,1521.0,205.0,-4919.0,0
15965.0,10347.0,56.0,691.0,141.0,-4007.6,0
24894.0,9060.6,5.0,1159.0,146.0,-4593.8,0
27517.0,9259.6,27.0,1520.0,195.0,-3279.5,3
28806.0,9337.0,30.0,1363.0,156.0,-2350.8,5
472000.0,23883.0,71.0,15506.0,482.0,-11999.0,3
38418.0,10125.0,29.0,1863.0,195.0,-4956.6,0
30323.0,9372.7,117.0,1747.0,171.0,-3282.1,5
16277.0,9577.3,74.0,845.0,192.0,-4056.6,0
74711.0,13099.0,32.0,3630.0,249.0,-2578.7,2
26674.0,9537.0,25.0,1416.0,174.0,-3275.5,4
73775.0,11648.0,20.0,3630.0,250.0,-4660.5,2
172000.0,17434.0,74.0,6517.0,370.0,-9248.7,0
11084.0,6088.5,19.0,764.0,103.0,-1914.3,4
3162.9,5092.2,16.0,203.0,80.0,-933.6,0
1969.9,3429.7,6.0,160.0,42.0,-616.04,5
176000.0,18327.0,44.0,6634.0,430.0,-12388.0,0
43272.0,10861.0,111.0,2189.0,232.0,-8497.9,0
38859.0,11446.0,29.0,1414.0,166.0,-1979.9,3
2121.6,3639.4,3.0,162.0,44.0,-570.49,5
20674.0,8399.5,84.0,1161.0,163.0,-3483.1,4
66036.0,12907.0,59.0,2900.0,285.0,-8057.1,0
2789.2,4773.8,45.0,225.0,66.0,-1263.2,2
111000.0,16653.0,33.0,4618.0,321.0,-6251.5,4
235000.0,14334.0,58.0,9396.0,349.0,-6996.9,0
2812.4,4848.0,36.0,206.0,78.0,-1303.7,4
433000.0,24566.0,165.0,13977.0,611.0,-14367.0,0
4726.1,7969.9,26.0,272.0,130.0,-2687.3,4
52820.0,12629.0,89.0,2069.0,238.0,-5925.7,0
8371.6,6470.1,10.0,579.0,106.0,-2215.6,0
4367.2,5485.7,17.0,344.0,86.0,-1050.5,1
7626.8,5661.6,77.0,458.0,103.0,-1874.6,2
33366.0,9580.1,84.0,1921.0,177.0,-3621.7,4
2996.5,5390.4,43.0,224.0,67.0,-1187.1,4
35154.0,9640.5,125.0,1691.0,209.0,-4515.0,5
18906.0,8951.5,24.0,896.0,149.0,-3573.2,0
55949.0,11334.0,51.0,2822.0,222.0,-2751.6,5
102000.0,19923.0,49.0,3383.0,312.0,-3680.6,0
46828.0,10169.0,22.0,2676.0,216.0,-3691.0,3
133000.0,13663.0,72.0,5833.0,300.0,-7723.6,0
29754.0,12407.0,24.0,1021.0,176.0,-4474.4,0
140000.0,14624.0,46.0,5843.0,315.0,-5570.0,2
7043.0,5514.4,45.0,545.0,92.0,-1685.7,4
4332.2,5063.8,37.0,242.0,61.0,-906.38,5
13085.0,6444.7,17.0,803.0,96.0,-1686.4,2
25205.0,8930.5,36.0,1520.0,158.0,-3120.2,3
11065.0,5780.5,23.0,764.0,101.0,-1878.0,4
2766.4,4873.0,39.0,223.0,67.0,-1198.7,4
39296.0,9496.1,15.0,1885.0,195.0,-3090.0,3
2178.0,3966.0,19.0,164.0,53.0,-1118.8,2
90474.0,13696.0,56.0,3884.0,253.0,-5408.9,3
12202.0,9738.3,82.0,618.0,137.0,-2263.9,4
85896.0,10915.0,27.0,3449.0,221.0,-2271.3,3
160000.0,17809.0,82.0,6291.0,389.0,-9569.8,3
1444.0,3913.9,42.0,134.0,52.0,-947.96,2
477000.0,25747.0,52.0,15504.0,482.0,-10000.0,4
9942.4,5907.0,24.0,690.0,110.0,-3582.2,3
139000.0,12561.0,39.0,5844.0,314.0,-6711.5,2
32664.0,9176.3,48.0,1694.0,179.0,-3343.5,0
51316.0,10074.0,28.0,2599.0,187.0,-2919.7,4
37285.0,9489.3,37.0,1816.0,225.0,-6251.2,0
50181.0,11771.0,38.0,2192.0,224.0,-3750.5,3
81386.0,12016.0,47.0,3794.0,236.0,-4904.8,0
32688.0,10340.0,72.0,1922.0,177.0,-3364.4,4
27548.0,9596.7,87.0,1402.0,157.0,-2848.6,4
27901.0,8243.3,87.0,1521.0,156.0,-2857.9,4
34001.0,10118.0,27.0,1577.0,175.0,-3827.6,0
50074.0,11402.0,23.0,2678.0,217.0,-5130.1,2
7520.8,5915.7,71.0,456.0,103.0,-1790.0,2
82166.0,15004.0,66.0,2058.0,224.0,-1999.7,3
9439.3,7929.0,99.0,490.0,130.0,-2964.5,2
26920.0,9299.9,38.0,1415.0,175.0,-3716.1,0
1320.9,4283.4,9.0,103.0,51.0,-876.71,5
122000.0,13870.0,30.0,5113.0,253.0,-5979.8,5
26829.0,9453.9,41.0,1415.0,175.0,-3438.7,4
78261.0,12311.0,51.0,3538.0,272.0,-5359.7,4
217000.0,17996.0,51.0,8095.0,443.0,-9942.9,0
4066.4,6963.8,70.0,248.0,101.0,-2289.9,4
20778.0,8786.2,92.0,1162.0,164.0,-3469.0,4
7469.3,6240.2,45.0,546.0,93.0,-1630.8,2
149000.0,18567.0,77.0,5536.0,448.0,-9079.6,2
70458.0,15993.0,32.0,1818.0,249.0,-8891.6,0
53512.0,14016.0,32.0,2187.0,215.0,-3951.0,3
2165.4,4147.0,21.0,164.0,55.0,-1065.4,2
261000.0,18216.0,60.0,10235.0,403.0,-10300.0,0
80436.0,11858.0,39.0,3705.0,239.0,-4351.4,0
133000.0,15408.0,60.0,5529.0,348.0,-6166.2,0
8664.4,6858.6,16.0,515.0,101.0,-1600.1,5
57560.0,10795.0,138.0,2904.0,216.0,-4538.6,2
3943.2,6876.2,72.0,249.0,101.0,-2353.8,4
33928.0,11762.0,21.0,1581.0,235.0,-2388.8,2
15222.0,6709.1,23.0,807.0,115.0,-2615.6,0
26144.0,8401.9,25.0,1363.0,155.0,-3130.1,3
457000.0,23999.0,51.0,15506.0,483.0,-12000.0,5
127000.0,17446.0,129.0,4343.0,322.0,-8661.9,0
1354.8,3314.6,0.0,99.0,39.0,-238.34,3
59477.0,12043.0,31.0,2753.0,246.0,-6539.2,2
333000.0,21627.0,101.0,9262.0,416.0,-11068.0,0
161000.0,18355.0,87.0,6289.0,389.0,-9941.3,3
47948.0,10320.0,36.0,2122.0,191.0,-3627.3,0
73747.0,12807.0,25.0,3629.0,248.0,-3999.3,2
12360.0,7154.1,80.0,694.0,129.0,-3191.3,0
230000.0,18089.0,236.0,8609.0,478.0,-14894.0,0
93926.0,15710.0,153.0,3223.0,322.0,-8388.6,0
4401.8,5402.6,18.0,293.0,87.0,-1058.4,2
36004.0,11542.0,26.0,1581.0,235.0,-4099.5,2
3322.3,6326.9,10.0,166.0,75.0,-595.45,4
59.793,2562.0,7.0,5.0,32.0,-567.97,3
210000.0,14712.0,81.0,8469.0,366.0,-8921.3,0
38733.0,12749.0,59.0,1582.0,235.0,-1120.9,3
6974.3,6267.3,58.0,427.0,98.0,-3853.1,0
138000.0,16903.0,85.0,5538.0,449.0,-7698.6,2
72487.0,13003.0,34.0,3210.0,262.0,-5538.4,5
162000.0,18499.0,78.0,6291.0,388.0,-7650.1,4
13622.0,7130.0,11.0,844.0,132.0,-3596.5,0
38579.0,12784.0,21.0,1582.0,234.0,-1910.9,2
13567.0,6988.3,19.0,804.0,96.0,-1449.0,3
49160.0,13185.0,52.0,2058.0,223.0,-2810.3,3
113000.0,12118.0,65.0,4904.0,236.0,-1721.0,2
11199.0,5814.6,23.0,763.0,102.0,-1880.0,4
79920.0,12662.0,49.0,3538.0,271.0,-5620.9,4
17884.0,10303.0,77.0,974.0,173.0,-3704.5,4
197000.0,20369.0,89.0,6747.0,404.0,-5100.8,3
145000.0,16861.0,80.0,5429.0,357.0,-8707.5,0
52301.0,13429.0,53.0,2335.0,287.0,-6129.1,4
20458.0,9557.0,89.0,1162.0,162.0,-3297.2,4
409000.0,21956.0,67.0,14124.0,473.0,-10699.0,3
158000.0,20312.0,120.0,5536.0,449.0,-4330.7,2
50.799,2645.6,6.0,6.0,34.0,-571.36,1
10832.0,6983.9,9.0,688.0,108.0,-3000.2,3
39216.0,9373.9,19.0,1884.0,196.0,-2150.9,3
102000.0,14991.0,58.0,4340.0,357.0,-8428.8,0
1428.9,3658.6,42.0,132.0,51.0,-1023.9,1
52085.0,12301.0,53.0,2193.0,223.0,-2979.2,5
35061.0,10708.0,110.0,1690.0,207.0,-4274.2,5
1491.8,4131.7,40.0,134.0,53.0,-911.57,2
410000.0,21837.0,58.0,14125.0,473.0,-8999.2,2
12084.0,8487.4,87.0,693.0,129.0,-2500.8,1
68486.0,12755.0,39.0,2680.0,264.0,-4464.7,0
316000.0,20980.0,87.0,9828.0,446.0,-11799.0,0
8792.4,6433.3,40.0,515.0,103.0,-2016.0,0
45951.0,11086.0,29.0,2194.0,206.0,-4714.2,0
17628.0,8210.4,168.0,889.0,135.0,-3871.4,0
16252.0,6844.5,177.0,927.0,121.0,-3494.3,0
25302.0,8737.3,32.0,1518.0,157.0,-3147.9,3
4153.2,5818.6,116.0,317.0,87.0,-1500.3,2
141000.0,14450.0,173.0,6058.0,307.0,-6087.9,3
41363.0,12604.0,43.0,1939.0,279.0,-6065.9,0
42740.0,12941.0,72.0,1641.0,221.0,-7621.6,0
58068.0,12475.0,37.0,2823.0,222.0,-2641.0,5
5978.9,7505.8,22.0,376.0,150.0,-2974.8,0
194000.0,19023.0,96.0,7098.0,401.0,-8439.7,0
7601.7,6169.0,19.0,516.0,101.0,-2121.0,4
14376.0,7891.6,19.0,808.0,133.0,-3533.4,0
14052.0,8503.7,49.0,768.0,152.0,-2715.9,0
64482.0,11626.0,24.0,2127.0,198.0,-4865.7,0
90443.0,12522.0,48.0,3885.0,254.0,-5232.7,3
68859.0,11125.0,144.0,3373.0,248.0,-5166.2,1
9285.9,7312.1,17.0,553.0,137.0,-3176.1,2
168000.0,12963.0,246.0,6504.0,295.0,-5753.9,0
4298.3,5736.9,17.0,340.0,73.0,-1209.8,5
9114.5,7851.2,31.0,517.0,102.0,-1281.2,5
5091.8,7032.1,69.0,346.0,108.0,-2001.4,3
16517.0,8179.1,77.0,843.0,142.0,-2830.5,3
7468.1,5944.8,66.0,458.0,105.0,-1810.6,3
59254.0,15063.0,38.0,2188.0,215.0,-4212.2,4
13537.0,8722.5,19.0,729.0,147.0,-2934.6,3
38076.0,10703.0,36.0,2118.0,193.0,-3743.0,4
1324.8,2990.0,34.0,99.0,40.0,-720.45,4
7347.1,6000.0,48.0,545.0,93.0,-1642.9,2
171000.0,20649.0,83.0,5538.0,448.0,-4908.9,2
7099.6,5664.6,51.0,544.0,94.0,-1782.7,4
14001.0,7566.9,35.0,885.0,141.0,-3188.1,0
11046.0,7774.9,17.0,694.0,131.0,-1893.9,0
497000.0,21415.0,109.0,15862.0,583.0,-14524.0,0
32917.0,9658.8,77.0,1923.0,175.0,-3567.2,4
111000.0,15644.0,37.0,4620.0,321.0,-6109.0,4
281000.0,24053.0,80.0,8871.0,541.0,-12500.0,3
26422.0,8400.0,27.0,1364.0,156.0,-2219.9,3
60501.0,15038.0,143.0,2611.0,305.0,-6461.5,3
4071.1,7180.1,69.0,249.0,102.0,-2272.8,4
12132.0,9878.6,92.0,622.0,163.0,-3183.9,0
166000.0,16282.0,60.0,5435.0,373.0,-8677.7,0
55995.0,12639.0,28.0,2678.0,216.0,-5009.9,4
93626.0,13855.0,26.0,4158.0,271.0,-6333.5,0
17469.0,9501.3,34.0,931.0,183.0,-4125.5,2
30315.0,9332.4,119.0,1747.0,171.0,-3323.7,5
11415.0,6028.0,21.0,763.0,101.0,-1914.9,4
10331.0,6564.8,16.0,688.0,110.0,-2659.6,3
32961.0,9320.3,88.0,1922.0,176.0,-3567.2,4
22673.0,8852.5,21.0,1111.0,165.0,-336.24,4
81405.0,15055.0,57.0,2763.0,284.0,-4532.6,0
12386.0,7290.9,28.0,724.0,122.0,-2641.9,0
42426.0,12106.0,73.0,1633.0,199.0,-4829.4,0
319000.0,25845.0,111.0,8350.0,536.0,-9039.3,3
35225.0,9907.7,110.0,1690.0,208.0,-4545.2,5
37629.0,10641.0,125.0,1751.0,206.0,-4200.6,3
37806.0,9329.0,37.0,2054.0,179.0,-3852.7,5
11077.0,9051.3,24.0,654.0,155.0,-3101.5,4
1689.6,5518.1,19.0,148.0,75.0,-1394.3,5
38681.0,11079.0,114.0,1751.0,206.0,-4030.5,5
30057.0,9310.7,124.0,1746.0,170.0,-3331.8,5
9491.1,7553.8,72.0,517.0,107.0,-1893.2,4
39916.0,9578.6,12.0,1886.0,196.0,-2610.2,3
2134.6,4965.0,2.0,147.0,64.0,-1447.3,0
152000.0,18695.0,75.0,5536.0,448.0,-8900.7,2
2193.6,4038.0,19.0,165.0,53.0,-1079.0,2
11325.0,8951.9,53.0,654.0,155.0,-3143.6,4
117000.0,15652.0,58.0,4426.0,271.0,-5349.7,2
51744.0,13662.0,60.0,2335.0,287.0,-5919.5,5
14174.0,6720.4,83.0,809.0,120.0,-2470.1,3
8351.8,8381.6,30.0,485.0,142.0,-2399.7,0
55962.0,11734.0,39.0,2822.0,223.0,-2190.6,5
31478.0,8989.5,34.0,1638.0,180.0,-3792.0,0
3347.7,4759.2,30.0,272.0,68.0,-1277.2,0
113000.0,17165.0,211.0,4158.0,364.0,-11024.0,0
4043.5,7031.9,70.0,250.0,102.0,-2269.5,4
59358.0,12749.0,55.0,2822.0,222.0,-2969.5,5
20967.0,9722.4,88.0,1070.0,188.0,-4165.7,0
9633.6,8157.7,26.0,555.0,139.0,-2845.9,4
3882.0,5022.5,15.0,293.0,80.0,-1471.1,4
71157.0,12033.0,46.0,3212.0,261.0,-5609.8,5
27188.0,10074.0,76.0,1402.0,159.0,-2817.7,4
92539.0,14333.0,149.0,3885.0,301.0,-5339.5,0
33827.0,11924.0,36.0,1581.0,234.0,-2820.7,2
2786.4,4547.9,53.0,225.0,66.0,-1409.9,1
58031.0,10349.0,138.0,2905.0,217.0,-4514.9,2
142000.0,15206.0,72.0,5845.0,316.0,-5090.2,4
28616.0,11140.0,35.0,1413.0,167.0,-1621.1,3
95215.0,12608.0,31.0,3979.0,266.0,-5374.7,0
16796.0,8764.0,83.0,844.0,143.0,-2812.3,3
168000.0,16382.0,61.0,6518.0,351.0,-8189.2,0
60080.0,12872.0,54.0,2822.0,224.0,-2250.6,4
163000.0,17719.0,79.0,6745.0,353.0,-7354.4,2
269000.0,24077.0,80.0,8870.0,541.0,-11301.0,4
7513.4,5761.8,71.0,456.0,103.0,-1807.0,2
395000.0,22453.0,140.0,11412.0,459.0,-11308.0,0
8002.3,8302.6,54.0,489.0,149.0,-4201.6,0
17210.0,9053.2,35.0,931.0,182.0,-4296.6,1
292000.0,32436.0,130.0,6650.0,595.0,-16869.0,0
14075.0,8630.8,103.0,772.0,154.0,-3700.3,0
8210.4,6926.0,8.0,552.0,101.0,-3275.1,0
8053.2,6189.9,157.0,486.0,110.0,-1940.3,5
2194.0,4046.4,21.0,165.0,53.0,-972.75,2
52415.0,10268.0,300.0,2600.0,217.0,-5179.7,0
12063.0,8274.8,81.0,692.0,127.0,-2546.7,3
24613.0,10535.0,45.0,978.0,195.0,-3788.1,0
157000.0,17513.0,37.0,5017.0,365.0,-8049.7,0
4307.6,5312.3,24.0,339.0,71.0,-1250.4,3
104000.0,13440.0,178.0,4823.0,301.0,-6160.5,0
11394.0,8936.0,41.0,654.0,155.0,-3100.2,4
77024.0,13425.0,42.0,3211.0,261.0,-5432.3,4
73852.0,12410.0,31.0,3630.0,249.0,-3219.9,2
268000.0,25006.0,61.0,8871.0,539.0,-11800.0,5
80110.0,13668.0,46.0,3538.0,273.0,-5452.0,4
38091.0,10144.0,163.0,1810.0,207.0,-3786.2,0
141000.0,14901.0,52.0,5843.0,315.0,-4209.6,4
11186.0,9230.6,83.0,587.0,138.0,-2691.4,5
1992.3,4016.4,4.0,167.0,64.0,-1086.3,3
20701.0,9152.3,91.0,1162.0,164.0,-3491.9,4
1451.2,3802.2,42.0,132.0,52.0,-1019.3,2
8593.7,6546.8,17.0,490.0,115.0,-2796.4,0
36371.0,11326.0,38.0,1112.0,167.0,-401.95,4
13930.0,7044.3,90.0,809.0,121.0,-2430.8,2
46065.0,11983.0,50.0,2060.0,273.0,-5541.5,4
30551.0,9503.2,108.0,1748.0,170.0,-3186.4,4
4086.0,6910.9,70.0,250.0,102.0,-2286.3,4
54655.0,11865.0,44.0,2821.0,222.0,-1669.6,5
90190.0,11127.0,56.0,3886.0,253.0,-7431.9,4
84630.0,10743.0,38.0,4334.0,253.0,-6000.0,0
1794.9,5423.9,18.0,146.0,77.0,-1427.8,5
